,"id","participant","IP","V4","field","meta","time"
"292","229","QSU229A","76.79.184.7","meta","sex","female","Wed Oct 13 14:44:25 2010"
"293","229","QSU229A","76.79.184.7","meta","lang","none","Wed Oct 13 14:44:25 2010"
"294","229","QSU229A","76.79.184.7","meta","sugg",,"Wed Oct 13 14:44:25 2010"
"295","230","QZX230C","24.251.15.102","meta","place","USA","Wed Oct 13 14:55:52 2010"
"296","230","QZX230C","24.251.15.102","meta","soundlike","No idea. Probably the west coast.","Wed Oct 13 14:55:52 2010"
"297","230","QZX230C","24.251.15.102","meta","year","1990","Wed Oct 13 14:55:52 2010"
"298","230","QZX230C","24.251.15.102","meta","sex","male","Wed Oct 13 14:55:52 2010"
"299","230","QZX230C","24.251.15.102","meta","lang","I can swear in German...","Wed Oct 13 14:55:52 2010"
"300","230","QZX230C","24.251.15.102","meta","sugg",,"Wed Oct 13 14:55:52 2010"
"301","232","QQY232J","68.219.197.127","meta","place","USA","Wed Oct 13 15:19:15 2010"
"302","232","QQY232J","68.219.197.127","meta","soundlike","the south","Wed Oct 13 15:19:15 2010"
"303","232","QQY232J","68.219.197.127","meta","year",,"Wed Oct 13 15:19:15 2010"
"304","232","QQY232J","68.219.197.127","meta","sex","female","Wed Oct 13 15:19:15 2010"
"305","232","QQY232J","68.219.197.127","meta","lang","None","Wed Oct 13 15:19:15 2010"
"306","232","QQY232J","68.219.197.127","meta","sugg",,"Wed Oct 13 15:19:15 2010"
"307","234","QTQ234O","99.16.51.244","meta","place","USA","Wed Oct 13 15:50:49 2010"
"308","234","QTQ234O","99.16.51.244","meta","soundlike","Chicago","Wed Oct 13 15:50:49 2010"
"309","234","QTQ234O","99.16.51.244","meta","year","1982","Wed Oct 13 15:50:49 2010"
"310","234","QTQ234O","99.16.51.244","meta","sex","female","Wed Oct 13 15:50:49 2010"
"311","234","QTQ234O","99.16.51.244","meta","lang","none","Wed Oct 13 15:50:49 2010"
"312","234","QTQ234O","99.16.51.244","meta","sugg","none","Wed Oct 13 15:50:49 2010"
"313","235","QFD235O","96.224.13.155","meta","place","USA","Wed Oct 13 16:53:12 2010"
"314","235","QFD235O","96.224.13.155","meta","soundlike","Manhattan, NY","Wed Oct 13 16:53:12 2010"
"315","235","QFD235O","96.224.13.155","meta","year","1948","Wed Oct 13 16:53:12 2010"
"316","235","QFD235O","96.224.13.155","meta","sex","female","Wed Oct 13 16:53:12 2010"
"317","235","QFD235O","96.224.13.155","meta","lang","Hebrew, French","Wed Oct 13 16:53:12 2010"
"318","235","QFD235O","96.224.13.155","meta","sugg","The heading You got for each phrase is distracting because it ought to be You've got.","Wed Oct 13 16:53:12 2010"
"319","236","QCW236K","98.28.86.200","meta","place","USA","Wed Oct 13 17:09:38 2010"
"320","236","QCW236K","98.28.86.200","meta","soundlike","Midwest","Wed Oct 13 17:09:38 2010"
"321","236","QCW236K","98.28.86.200","meta","year","1959","Wed Oct 13 17:09:38 2010"
"322","236","QCW236K","98.28.86.200","meta","sex","none","Wed Oct 13 17:09:38 2010"
"323","236","QCW236K","98.28.86.200","meta","lang","none","Wed Oct 13 17:09:38 2010"
"324","236","QCW236K","98.28.86.200","meta","sugg","I'm told I have a very strong Midwestern accent, whatever that means.  Because of course, to me, there is no such thing--it's everybody else whose English is accented.","Wed Oct 13 17:09:38 2010"
"325","237","QDB237X","75.51.10.233","meta","place","USA","Wed Oct 13 18:03:13 2010"
"326","237","QDB237X","75.51.10.233","meta","soundlike","the midwest","Wed Oct 13 18:03:13 2010"
"327","237","QDB237X","75.51.10.233","meta","year","1949","Wed Oct 13 18:03:13 2010"
"328","237","QDB237X","75.51.10.233","meta","sex","male","Wed Oct 13 18:03:13 2010"
"329","237","QDB237X","75.51.10.233","meta","lang","german","Wed Oct 13 18:03:13 2010"
"330","237","QDB237X","75.51.10.233","meta","sugg","I found this interesting.  Majored in German, took phonetics and heard about labiodental fricatives and aspirants and all that, almost 40 years ago.  When I spoke German a lot of Germans thought my accent indicated I was from the Netherlands.","Wed Oct 13 18:03:13 2010"
"331","238","QJY238J","75.37.52.229","meta","place","USA","Wed Oct 13 18:34:13 2010"
"332","238","QJY238J","75.37.52.229","meta","soundlike","california","Wed Oct 13 18:34:13 2010"
"333","238","QJY238J","75.37.52.229","meta","year",,"Wed Oct 13 18:34:13 2010"
"334","238","QJY238J","75.37.52.229","meta","sex","female","Wed Oct 13 18:34:13 2010"
"335","238","QJY238J","75.37.52.229","meta","lang","just english","Wed Oct 13 18:34:13 2010"
"336","238","QJY238J","75.37.52.229","meta","sugg","was a good survy it gave me something to think about","Wed Oct 13 18:34:13 2010"
"337","239","QPM239F","67.163.130.126","meta","place","USA","Wed Oct 13 18:24:39 2010"
"338","239","QPM239F","67.163.130.126","meta","soundlike","Midwest","Wed Oct 13 18:24:39 2010"
"339","239","QPM239F","67.163.130.126","meta","year","1986","Wed Oct 13 18:24:39 2010"
"340","239","QPM239F","67.163.130.126","meta","sex","female","Wed Oct 13 18:24:39 2010"
"341","239","QPM239F","67.163.130.126","meta","lang",,"Wed Oct 13 18:24:39 2010"
"342","239","QPM239F","67.163.130.126","meta","sugg",,"Wed Oct 13 18:24:39 2010"
"343","240","QJJ240I","72.191.150.155","meta","place","English","Wed Oct 13 18:55:30 2010"
"344","240","QJJ240I","72.191.150.155","meta","soundlike","Not sure","Wed Oct 13 18:55:30 2010"
"345","240","QJJ240I","72.191.150.155","meta","year","1966","Wed Oct 13 18:55:30 2010"
"346","240","QJJ240I","72.191.150.155","meta","sex","female","Wed Oct 13 18:55:30 2010"
"347","240","QJJ240I","72.191.150.155","meta","lang","French Creole","Wed Oct 13 18:55:30 2010"
"348","240","QJJ240I","72.191.150.155","meta","sugg",,"Wed Oct 13 18:55:30 2010"
"349","241","QGE241X","98.220.212.95","meta","place","USA","Wed Oct 13 19:09:09 2010"
"350","241","QGE241X","98.220.212.95","meta","soundlike","Indiana or Kentucky","Wed Oct 13 19:09:09 2010"
"351","241","QGE241X","98.220.212.95","meta","year",,"Wed Oct 13 19:09:09 2010"
"352","241","QGE241X","98.220.212.95","meta","sex","female","Wed Oct 13 19:09:09 2010"
"353","241","QGE241X","98.220.212.95","meta","lang","Some German, some Spanish","Wed Oct 13 19:09:09 2010"
"354","241","QGE241X","98.220.212.95","meta","sugg",,"Wed Oct 13 19:09:09 2010"
"355","242","QEC242W","98.247.142.58","meta","place","USA","Wed Oct 13 19:23:06 2010"
"356","242","QEC242W","98.247.142.58","meta","soundlike","West Coast/Arizona","Wed Oct 13 19:23:06 2010"
"357","242","QEC242W","98.247.142.58","meta","year","1988","Wed Oct 13 19:23:06 2010"
"358","242","QEC242W","98.247.142.58","meta","sex","female","Wed Oct 13 19:23:06 2010"
"359","242","QEC242W","98.247.142.58","meta","lang","none","Wed Oct 13 19:23:06 2010"
"360","242","QEC242W","98.247.142.58","meta","sugg",,"Wed Oct 13 19:23:06 2010"
"361","243","QDE243F","71.59.220.222","meta","place","USA","Wed Oct 13 19:19:39 2010"
"362","243","QDE243F","71.59.220.222","meta","soundlike","West coast","Wed Oct 13 19:19:39 2010"
"363","243","QDE243F","71.59.220.222","meta","year",,"Wed Oct 13 19:19:39 2010"
"364","243","QDE243F","71.59.220.222","meta","sex","male","Wed Oct 13 19:19:39 2010"
"365","243","QDE243F","71.59.220.222","meta","lang","none","Wed Oct 13 19:19:39 2010"
"366","243","QDE243F","71.59.220.222","meta","sugg",,"Wed Oct 13 19:19:39 2010"
"367","244","QTU244U","96.43.32.27","meta","place","none","Wed Oct 13 19:44:40 2010"
"368","244","QTU244U","96.43.32.27","meta","soundlike",,"Wed Oct 13 19:44:40 2010"
"369","244","QTU244U","96.43.32.27","meta","year","none","Wed Oct 13 19:44:40 2010"
"370","244","QTU244U","96.43.32.27","meta","sex","female","Wed Oct 13 19:44:40 2010"
"371","244","QTU244U","96.43.32.27","meta","lang","german","Wed Oct 13 19:44:40 2010"
"372","244","QTU244U","96.43.32.27","meta","sugg",,"Wed Oct 13 19:44:40 2010"
"373","246","QSB246S","69.106.235.142","meta","place","USA","Wed Oct 13 20:27:52 2010"
"374","246","QSB246S","69.106.235.142","meta","soundlike","California","Wed Oct 13 20:27:52 2010"
"375","246","QSB246S","69.106.235.142","meta","year","1972","Wed Oct 13 20:27:52 2010"
"376","246","QSB246S","69.106.235.142","meta","sex","female","Wed Oct 13 20:27:52 2010"
"377","246","QSB246S","69.106.235.142","meta","lang","a little French, Spanish German but none fluently",
"379","246","QSB246S","69.106.235.142","meta","sugg","There was one question that asked if the vowel sound was let or lot and I don't pronounce either of them the way the original word was pronounced so I was a bit confused on that question.","Wed Oct 13 20:27:52 2010"
"380","247","QNH247V","70.214.144.218","meta","place","USA","Wed Oct 13 20:41:31 2010"
"381","247","QNH247V","70.214.144.218","meta","soundlike","Iowa","Wed Oct 13 20:41:31 2010"
"382","247","QNH247V","70.214.144.218","meta","year","1984","Wed Oct 13 20:41:31 2010"
"383","247","QNH247V","70.214.144.218","meta","sex","female","Wed Oct 13 20:41:31 2010"
"384","247","QNH247V","70.214.144.218","meta","lang","none","Wed Oct 13 20:41:31 2010"
"385","247","QNH247V","70.214.144.218","meta","sugg",,"Wed Oct 13 20:41:31 2010"
"386","249","QLO249F","66.57.60.227","meta","place","USA","Wed Oct 13 21:51:03 2010"
"387","249","QLO249F","66.57.60.227","meta","soundlike","Mid-atlantic","Wed Oct 13 21:51:03 2010"
"388","249","QLO249F","66.57.60.227","meta","year","1985","Wed Oct 13 21:51:03 2010"
"389","249","QLO249F","66.57.60.227","meta","sex","female","Wed Oct 13 21:51:03 2010"
"390","249","QLO249F","66.57.60.227","meta","lang","Spanish and French (a little)","Wed Oct 13 21:51:03 2010"
"391","249","QLO249F","66.57.60.227","meta","sugg",,"Wed Oct 13 21:51:03 2010"
"392","252","QWF252J","95.180.202.228","meta","place","USA","Wed Oct 13 22:40:08 2010"
"393","252","QWF252J","95.180.202.228","meta","soundlike","texsas","Wed Oct 13 22:40:08 2010"
"394","252","QWF252J","95.180.202.228","meta","year","1984","Wed Oct 13 22:40:08 2010"
"395","252","QWF252J","95.180.202.228","meta","sex","male","Wed Oct 13 22:40:08 2010"
"396","252","QWF252J","95.180.202.228","meta","lang","serbian","Wed Oct 13 22:40:08 2010"
"397","252","QWF252J","95.180.202.228","meta","sugg",,"Wed Oct 13 22:40:08 2010"
"398","253","QVZ253T","72.101.147.186","meta","place","none","Wed Oct 13 22:42:56 2010"
"399","253","QVZ253T","72.101.147.186","meta","soundlike",,"Wed Oct 13 22:42:56 2010"
"400","253","QVZ253T","72.101.147.186","meta","year","1953","Wed Oct 13 22:42:56 2010"
"401","253","QVZ253T","72.101.147.186","meta","sex","male","Wed Oct 13 22:42:56 2010"
"402","253","QVZ253T","72.101.147.186","meta","lang","english","Wed Oct 13 22:42:56 2010"
"403","253","QVZ253T","72.101.147.186","meta","sugg",,"Wed Oct 13 22:42:56 2010"
"404","254","QFY254L","132.177.72.198","meta","place","USA","Wed Oct 13 22:55:18 2010"
"405","254","QFY254L","132.177.72.198","meta","soundlike","Boston","Wed Oct 13 22:55:18 2010"
"406","254","QFY254L","132.177.72.198","meta","year","1989","Wed Oct 13 22:55:18 2010"
"407","254","QFY254L","132.177.72.198","meta","sex","female","Wed Oct 13 22:55:18 2010"
"408","254","QFY254L","132.177.72.198","meta","lang","n/a","Wed Oct 13 22:55:18 2010"
"409","254","QFY254L","132.177.72.198","meta","sugg",,"Wed Oct 13 22:55:18 2010"
"410","255","QVU255P","69.228.116.175","meta","place","USA","Wed Oct 13 23:39:00 2010"
"411","255","QVU255P","69.228.116.175","meta","soundlike","California","Wed Oct 13 23:39:00 2010"
"412","255","QVU255P","69.228.116.175","meta","year","1983","Wed Oct 13 23:39:00 2010"
"413","255","QVU255P","69.228.116.175","meta","sex","male","Wed Oct 13 23:39:00 2010"
"414","255","QVU255P","69.228.116.175","meta","lang","none","Wed Oct 13 23:39:00 2010"
"415","255","QVU255P","69.228.116.175","meta","sugg",,"Wed Oct 13 23:39:00 2010"
"416","256","QPD256J","67.220.28.102","meta","place","USA","Thu Oct 14 00:03:33 2010"
"417","256","QPD256J","67.220.28.102","meta","soundlike","Wisconsin","Thu Oct 14 00:03:33 2010"
"418","256","QPD256J","67.220.28.102","meta","year","1990","Thu Oct 14 00:03:33 2010"
"419","256","QPD256J","67.220.28.102","meta","sex","female","Thu Oct 14 00:03:33 2010"
"420","256","QPD256J","67.220.28.102","meta","lang","French","Thu Oct 14 00:03:33 2010"
"421","256","QPD256J","67.220.28.102","meta","sugg",,"Thu Oct 14 00:03:33 2010"
"422","257","QCE257L","70.137.155.24","meta","place","USA","Thu Oct 14 00:05:57 2010"
"423","257","QCE257L","70.137.155.24","meta","soundlike","California","Thu Oct 14 00:05:57 2010"
"424","257","QCE257L","70.137.155.24","meta","year","1983","Thu Oct 14 00:05:57 2010"
"425","257","QCE257L","70.137.155.24","meta","sex","female","Thu Oct 14 00:05:57 2010"
"426","257","QCE257L","70.137.155.24","meta","lang","None","Thu Oct 14 00:05:57 2010"
"427","257","QCE257L","70.137.155.24","meta","sugg",,"Thu Oct 14 00:05:57 2010"
"428","258","QQN258V","24.127.180.44","meta","place","USA","Thu Oct 14 00:23:56 2010"
"429","258","QQN258V","24.127.180.44","meta","soundlike","Northeast/NY","Thu Oct 14 00:23:56 2010"
"430","258","QQN258V","24.127.180.44","meta","year","1972","Thu Oct 14 00:23:56 2010"
"431","258","QQN258V","24.127.180.44","meta","sex","female","Thu Oct 14 00:23:56 2010"
"432","258","QQN258V","24.127.180.44","meta","lang","Spanish, Russian, Italian, Hungarian, Serbian","Thu Oct 14 00:23:56 2010"
"433","258","QQN258V","24.127.180.44","meta","sugg",,"Thu Oct 14 00:23:56 2010"
"434","259","QJL259D","96.229.70.253","meta","place","USA","Thu Oct 14 00:35:41 2010"
"435","259","QJL259D","96.229.70.253","meta","soundlike","California","Thu Oct 14 00:35:41 2010"
"436","259","QJL259D","96.229.70.253","meta","year","1986","Thu Oct 14 00:35:41 2010"
"437","259","QJL259D","96.229.70.253","meta","sex","male","Thu Oct 14 00:35:41 2010"
"438","259","QJL259D","96.229.70.253","meta","lang","n/a","Thu Oct 14 00:35:41 2010"
"439","259","QJL259D","96.229.70.253","meta","sugg","fahn! moar!","Thu Oct 14 00:35:41 2010"
"440","261","QCY261Z","71.204.221.89","meta","place","USA","Thu Oct 14 00:52:27 2010"
"441","261","QCY261Z","71.204.221.89","meta","soundlike","Eastern Shore of Maryland","Thu Oct 14 00:52:27 2010"
"442","261","QCY261Z","71.204.221.89","meta","year","1986","Thu Oct 14 00:52:27 2010"
"443","261","QCY261Z","71.204.221.89","meta","sex","male","Thu Oct 14 00:52:27 2010"
"444","261","QCY261Z","71.204.221.89","meta","lang","None","Thu Oct 14 00:52:27 2010"
"445","261","QCY261Z","71.204.221.89","meta","sugg",,"Thu Oct 14 00:52:27 2010"
"446","262","QAH262P","76.212.197.119","meta","place","USA","Thu Oct 14 01:19:37 2010"
"447","262","QAH262P","76.212.197.119","meta","soundlike","California","Thu Oct 14 01:19:37 2010"
"448","262","QAH262P","76.212.197.119","meta","year","1984","Thu Oct 14 01:19:37 2010"
"449","262","QAH262P","76.212.197.119","meta","sex","female","Thu Oct 14 01:19:37 2010"
"450","262","QAH262P","76.212.197.119","meta","lang","Spanish","Thu Oct 14 01:19:37 2010"
"451","262","QAH262P","76.212.197.119","meta","sugg",,"Thu Oct 14 01:19:37 2010"
"452","265","QYY265Z","99.63.223.119","meta","place","USA","Thu Oct 14 02:12:28 2010"
"453","265","QYY265Z","99.63.223.119","meta","soundlike","California","Thu Oct 14 02:12:28 2010"
"454","265","QYY265Z","99.63.223.119","meta","year","1986","Thu Oct 14 02:12:28 2010"
"455","265","QYY265Z","99.63.223.119","meta","sex","female","Thu Oct 14 02:12:28 2010"
"456","265","QYY265Z","99.63.223.119","meta","lang","none","Thu Oct 14 02:12:28 2010"
"457","265","QYY265Z","99.63.223.119","meta","sugg",,"Thu Oct 14 02:12:28 2010"
"458","268","QAJ268V","66.214.1.68","meta","place","USA","Thu Oct 14 02:57:02 2010"
"459","268","QAJ268V","66.214.1.68","meta","soundlike","california","Thu Oct 14 02:57:02 2010"
"460","268","QAJ268V","66.214.1.68","meta","year","1988","Thu Oct 14 02:57:02 2010"
"461","268","QAJ268V","66.214.1.68","meta","sex","female","Thu Oct 14 02:57:02 2010"
"462","268","QAJ268V","66.214.1.68","meta","lang","none","Thu Oct 14 02:57:02 2010"
"463","268","QAJ268V","66.214.1.68","meta","sugg",,"Thu Oct 14 02:57:02 2010"
"464","270","QPX270W","71.205.17.228","meta","place","none","Thu Oct 14 09:35:16 2010"
"465","270","QPX270W","71.205.17.228","meta","soundlike",,"Thu Oct 14 09:35:16 2010"
"466","270","QPX270W","71.205.17.228","meta","year","1980","Thu Oct 14 09:35:16 2010"
"467","270","QPX270W","71.205.17.228","meta","sex","female","Thu Oct 14 09:35:16 2010"
"468","270","QPX270W","71.205.17.228","meta","lang","English, Spanish","Thu Oct 14 09:35:16 2010"
"469","270","QPX270W","71.205.17.228","meta","sugg",,"Thu Oct 14 09:35:16 2010"
"470","271","QEP271T","72.242.132.58","meta","place","USA","Thu Oct 14 10:09:38 2010"
"471","271","QEP271T","72.242.132.58","meta","soundlike","ALABAMA","Thu Oct 14 10:09:38 2010"
"472","271","QEP271T","72.242.132.58","meta","year","1984","Thu Oct 14 10:09:38 2010"
"473","271","QEP271T","72.242.132.58","meta","sex","female","Thu Oct 14 10:09:38 2010"
"474","271","QEP271T","72.242.132.58","meta","lang","SPANISH","Thu Oct 14 10:09:38 2010"
"475","271","QEP271T","72.242.132.58","meta","sugg",,"Thu Oct 14 10:09:38 2010"
"476","272","QBI272N","76.6.230.208","meta","place","USA","Thu Oct 14 09:55:44 2010"
"477","272","QBI272N","76.6.230.208","meta","soundlike","Most people can not place where I am from.","Thu Oct 14 09:55:44 2010"
"478","272","QBI272N","76.6.230.208","meta","year",,"Thu Oct 14 09:55:44 2010"
"479","272","QBI272N","76.6.230.208","meta","sex","male","Thu Oct 14 09:55:44 2010"
"480","272","QBI272N","76.6.230.208","meta","lang","Can read hebrew.","Thu Oct 14 09:55:44 2010"
"481","272","QBI272N","76.6.230.208","meta","sugg","I got confused at the beginning of the survey and might have answered what the sounds were for the pronuciation that seemed most accurate at the beginning.  I apologize.  I figured it out after a few.","Thu Oct 14 09:55:44 2010"
"482","273","QMI273U","76.233.67.191","meta","place","USA","Thu Oct 14 10:16:05 2010"
"483","273","QMI273U","76.233.67.191","meta","soundlike","Midwest/South","Thu Oct 14 10:16:05 2010"
"484","273","QMI273U","76.233.67.191","meta","year","1981","Thu Oct 14 10:16:05 2010"
"485","273","QMI273U","76.233.67.191","meta","sex","female","Thu Oct 14 10:16:05 2010"
"486","273","QMI273U","76.233.67.191","meta","lang","Spanish","Thu Oct 14 10:16:05 2010"
"487","273","QMI273U","76.233.67.191","meta","sugg",,"Thu Oct 14 10:16:05 2010"
"488","274","QJE274V","69.95.44.54","meta","place","USA","Thu Oct 14 12:14:52 2010"
"489","274","QJE274V","69.95.44.54","meta","soundlike","New England","Thu Oct 14 12:14:52 2010"
"490","274","QJE274V","69.95.44.54","meta","year","1977","Thu Oct 14 12:14:52 2010"
"491","274","QJE274V","69.95.44.54","meta","sex","female","Thu Oct 14 12:14:52 2010"
"492","274","QJE274V","69.95.44.54","meta","lang","none","Thu Oct 14 12:14:52 2010"
"493","274","QJE274V","69.95.44.54","meta","sugg",,"Thu Oct 14 12:14:52 2010"
"494","275","QBZ275J","24.176.128.205","meta","place","USA","Thu Oct 14 12:14:14 2010"
"495","275","QBZ275J","24.176.128.205","meta","soundlike","The South","Thu Oct 14 12:14:14 2010"
"496","275","QBZ275J","24.176.128.205","meta","year","1975","Thu Oct 14 12:14:14 2010"
"497","275","QBZ275J","24.176.128.205","meta","sex","female","Thu Oct 14 12:14:14 2010"
"498","275","QBZ275J","24.176.128.205","meta","lang","spanish","Thu Oct 14 12:14:14 2010"
"499","275","QBZ275J","24.176.128.205","meta","sugg",,"Thu Oct 14 12:14:14 2010"
"500","276","QIX276S","66.18.50.246","meta","place","USA","Thu Oct 14 12:24:32 2010"
"501","276","QIX276S","66.18.50.246","meta","soundlike","Southern US","Thu Oct 14 12:24:32 2010"
"502","276","QIX276S","66.18.50.246","meta","year","1977","Thu Oct 14 12:24:32 2010"
"503","276","QIX276S","66.18.50.246","meta","sex","female","Thu Oct 14 12:24:32 2010"
"504","276","QIX276S","66.18.50.246","meta","lang","French","Thu Oct 14 12:24:32 2010"
"505","276","QIX276S","66.18.50.246","meta","sugg",,"Thu Oct 14 12:24:32 2010"
"506","277","QZZ277V","98.238.17.226","meta","place","USA","Thu Oct 14 12:57:48 2010"
"507","277","QZZ277V","98.238.17.226","meta","soundlike","haven't had a comment about it in years. One comment about 50 years ago that I was from the south.","Thu Oct 14 12:57:48 2010"
"508","277","QZZ277V","98.238.17.226","meta","year",,"Thu Oct 14 12:57:48 2010"
"509","277","QZZ277V","98.238.17.226","meta","sex","female","Thu Oct 14 12:57:48 2010"
"510","277","QZZ277V","98.238.17.226","meta","lang","none","Thu Oct 14 12:57:48 2010"
"511","277","QZZ277V","98.238.17.226","meta","sugg","I was a little confused for the first couple of real tests. When I pressed the first speech button, I thought the two words were the two choices, in other words, the word is its own plural (which is sometimes the case), and then an alternate. I didn't know what the second button was for. Did I miss something, or could you have made this a little clearer in the instructions? Also, the question after parole had two correct choices. The a sounds like card, and the o sounds like cord.","Thu Oct 14 12:57:48 2010"
"512","278","QYR278N","68.41.113.214","meta","place","USA","Thu Oct 14 12:34:15 2010"
"513","278","QYR278N","68.41.113.214","meta","soundlike","Detroit","Thu Oct 14 12:34:15 2010"
"514","278","QYR278N","68.41.113.214","meta","year","1989","Thu Oct 14 12:34:15 2010"
"515","278","QYR278N","68.41.113.214","meta","sex","male","Thu Oct 14 12:34:15 2010"
"516","278","QYR278N","68.41.113.214","meta","lang","none","Thu Oct 14 12:34:15 2010"
"517","278","QYR278N","68.41.113.214","meta","sugg","none","Thu Oct 14 12:34:15 2010"
"518","280","QAU280L","65.25.199.184","meta","place","USA","Thu Oct 14 12:41:39 2010"
"519","280","QAU280L","65.25.199.184","meta","soundlike","Green Bay","Thu Oct 14 12:41:39 2010"
"520","280","QAU280L","65.25.199.184","meta","year","1965","Thu Oct 14 12:41:39 2010"
"521","280","QAU280L","65.25.199.184","meta","sex","female","Thu Oct 14 12:41:39 2010"
"522","280","QAU280L","65.25.199.184","meta","lang","Some Spanish","Thu Oct 14 12:41:39 2010"
"523","280","QAU280L","65.25.199.184","meta","sugg","Please consider me for other studies.","Thu Oct 14 12:41:39 2010"
"524","282","QTS282Q","65.31.229.120","meta","place","USA","Thu Oct 14 12:58:07 2010"
"525","282","QTS282Q","65.31.229.120","meta","soundlike","Midwest","Thu Oct 14 12:58:07 2010"
"526","282","QTS282Q","65.31.229.120","meta","year","1955","Thu Oct 14 12:58:07 2010"
"527","282","QTS282Q","65.31.229.120","meta","sex","male","Thu Oct 14 12:58:07 2010"
"528","282","QTS282Q","65.31.229.120","meta","lang","none","Thu Oct 14 12:58:07 2010"
"529","282","QTS282Q","65.31.229.120","meta","sugg",,"Thu Oct 14 12:58:07 2010"
"530","284","QSK284C","75.166.115.52","meta","place","none","Thu Oct 14 13:37:55 2010"
"531","284","QSK284C","75.166.115.52","meta","soundlike","New York","Thu Oct 14 13:37:55 2010"
"532","284","QSK284C","75.166.115.52","meta","year",,"Thu Oct 14 13:37:55 2010"
"533","284","QSK284C","75.166.115.52","meta","sex","female","Thu Oct 14 13:37:55 2010"
"534","284","QSK284C","75.166.115.52","meta","lang","none","Thu Oct 14 13:37:55 2010"
"535","284","QSK284C","75.166.115.52","meta","sugg",,"Thu Oct 14 13:37:55 2010"
"536","285","QJC285W","67.140.243.147","meta","place","USA","Thu Oct 14 13:37:24 2010"
"537","285","QJC285W","67.140.243.147","meta","soundlike","North Carolina","Thu Oct 14 13:37:24 2010"
"538","285","QJC285W","67.140.243.147","meta","year","1964","Thu Oct 14 13:37:24 2010"
"539","285","QJC285W","67.140.243.147","meta","sex","female","Thu Oct 14 13:37:24 2010"
"540","285","QJC285W","67.140.243.147","meta","lang","none","Thu Oct 14 13:37:24 2010"
"541","285","QJC285W","67.140.243.147","meta","sugg",,"Thu Oct 14 13:37:24 2010"
"542","287","QRH287F","67.162.12.121","meta","place","USA","Thu Oct 14 15:01:19 2010"
"543","287","QRH287F","67.162.12.121","meta","soundlike","a western state","Thu Oct 14 15:01:19 2010"
"544","287","QRH287F","67.162.12.121","meta","year",,"Thu Oct 14 15:01:19 2010"
"545","287","QRH287F","67.162.12.121","meta","sex","female","Thu Oct 14 15:01:19 2010"
"546","287","QRH287F","67.162.12.121","meta","lang","none","Thu Oct 14 15:01:19 2010"
"547","287","QRH287F","67.162.12.121","meta","sugg",,"Thu Oct 14 15:01:19 2010"
"548","288","QJJ288X","65.197.19.246","meta","place","none","Thu Oct 14 15:31:58 2010"
"549","288","QJJ288X","65.197.19.246","meta","soundlike","The South","Thu Oct 14 15:31:58 2010"
"550","288","QJJ288X","65.197.19.246","meta","year","1984","Thu Oct 14 15:31:58 2010"
"551","288","QJJ288X","65.197.19.246","meta","sex","female","Thu Oct 14 15:31:58 2010"
"552","288","QJJ288X","65.197.19.246","meta","lang","None","Thu Oct 14 15:31:58 2010"
"553","288","QJJ288X","65.197.19.246","meta","sugg","Sometimes it was hard to decide between the two options on what the second plural sounded like.","Thu Oct 14 15:31:58 2010"
"554","291","QKB291J","98.226.178.190","meta","place","USA","Thu Oct 14 16:11:53 2010"
"555","291","QKB291J","98.226.178.190","meta","soundlike","Chicago","Thu Oct 14 16:11:53 2010"
"556","291","QKB291J","98.226.178.190","meta","year","1986","Thu Oct 14 16:11:53 2010"
"557","291","QKB291J","98.226.178.190","meta","sex","male","Thu Oct 14 16:11:53 2010"
"558","291","QKB291J","98.226.178.190","meta","lang","some Spanish- not quite fluent","Thu Oct 14 16:11:53 2010"
"559","291","QKB291J","98.226.178.190","meta","sugg",,"Thu Oct 14 16:11:53 2010"
"560","292","QZD292K","68.209.229.49","meta","place","USA","Thu Oct 14 17:25:27 2010"
"561","292","QZD292K","68.209.229.49","meta","soundlike","the south","Thu Oct 14 17:25:27 2010"
"562","292","QZD292K","68.209.229.49","meta","year","1964","Thu Oct 14 17:25:27 2010"
"563","292","QZD292K","68.209.229.49","meta","sex","male","Thu Oct 14 17:25:27 2010"
"564","292","QZD292K","68.209.229.49","meta","lang","Czech","Thu Oct 14 17:25:27 2010"
"565","292","QZD292K","68.209.229.49","meta","sugg","Are you able to classify people by region of the country they are from based on their results?","Thu Oct 14 17:25:27 2010"
"566","293","QFC293T","72.173.44.119","meta","place","USA","Thu Oct 14 17:49:30 2010"
"567","293","QFC293T","72.173.44.119","meta","soundlike","California","Thu Oct 14 17:49:30 2010"
"568","293","QFC293T","72.173.44.119","meta","year",,"Thu Oct 14 17:49:30 2010"
"569","293","QFC293T","72.173.44.119","meta","sex","female","Thu Oct 14 17:49:30 2010"
"570","293","QFC293T","72.173.44.119","meta","lang",,"Thu Oct 14 17:49:30 2010"
"571","293","QFC293T","72.173.44.119","meta","sugg",,"Thu Oct 14 17:49:30 2010"
"572","296","QTO296N","67.150.56.43","meta","place","USA","Thu Oct 14 19:30:36 2010"
"573","296","QTO296N","67.150.56.43","meta","soundlike","Boston","Thu Oct 14 19:30:36 2010"
"574","296","QTO296N","67.150.56.43","meta","year","1974","Thu Oct 14 19:30:36 2010"
"575","296","QTO296N","67.150.56.43","meta","sex","male","Thu Oct 14 19:30:36 2010"
